Ticker,last_date,current_price,rating_group,ml_var5_price_1q,ml_min_price_1q,ml_var5_price_2q,ml_min_price_2q,breakeven_price_rating_1q,breakeven_price_rating_2q,mc_min_p5_1q,mc_min_p3_1q,mc_min_p1_1q,mc_min_p01_1q,mc_min_p5_2q,mc_min_p3_2q,mc_min_p1_2q,mc_min_p01_2q,dd_q05_1q,dd_q03_1q,dd_q01_1q,dd_q001_1q,dd_q05_2q,dd_q03_2q,dd_q01_2q,dd_q001_2q
HUT,2025-11-17,18.2,B,12.809734815359116,9.5510009765625,11.865312665700912,9.06327177286148,6.155706518888473,5.751413428783416,0.08804916849359394,0.03815525815471498,0.004936464215023115,5.807306437637364e-05,0.10561403829602103,0.038867222005631315,0.004351859352290907,3.2888471455794564e-05,-0.29616841673851013,-0.32354873418807983,-0.37588953971862793,-0.4752197265625,-0.348059743642807,-0.3679765462875366,-0.44819462299346924,-0.5020180344581604
HVA,2025-11-17,19.7,B,15.247099660336971,11.20229300558567,14.019483551383018,9.469759786128998,7.257222114503383,6.593710714578628,2.15457494450323,1.2826633504944396,0.390352679590217,0.07547951101079457,1.900808038945404,1.263888058694826,0.4211923049045929,0.027278780303820947,-0.22603555023670197,-0.263226181268692,-0.3180648684501648,-0.43135568499565125,-0.2883510887622833,-0.3305877447128296,-0.4064190983772278,-0.5193015336990356
HVG,2025-11-17,1.4,,0.9242274701595306,0.6703572154045104,0.8054779231548309,0.5414256930351257,,,7.105890618642261e-65,3.817137872973268e-66,3.871134277157646e-68,2.107191193126675e-71,2.375351152956077e-124,3.4907799537817467e-126,6.42720933726837e-129,2.4021871736958117e-133,-0.33983752131462097,-0.3824215829372406,-0.4589275121688843,-0.5211734175682068,-0.4246586263179779,-0.46712297201156616,-0.5265507102012634,-0.6132673621177673
HVH,2025-11-17,13.4,B,9.69839809536934,6.716195285320282,8.890377396345139,5.722640848159791,4.604718488454819,4.216560181975365,3.4141732496576324e-08,4.3606314951157195e-09,4.2850769417927683e-11,2.5969452939874583e-14,9.54274683035852e-12,5.625633922292914e-13,3.916537838268159e-15,7.807000932010672e-20,-0.27623894810676575,-0.3127285838127136,-0.376814067363739,-0.4987913966178894,-0.33653900027275085,-0.370662659406662,-0.4387701749801636,-0.5729372501373291
HVN,2025-11-17,29.5,B,20.9317766726017,18.138928219676018,19.168411687016487,11.282844245433807,9.989846721291542,9.06081485003233,8.279980983497587,5.798654516923413,3.1438787405320694,0.6604229543477534,7.869941573480759,5.873228966291738,2.9269572814568305,1.0541631516988215,-0.29044824838638306,-0.32272225618362427,-0.3548559248447418,-0.38512107729911804,-0.3502233326435089,-0.38570746779441833,-0.4629351794719696,-0.6175307035446167
HVT,2025-11-17,30.7,B,23.135952803492547,17.084234890341758,21.32577221095562,14.106676071882248,11.032556776702403,10.14569557160139,14.049551369487295,11.76451929232775,7.9128984934593385,1.8326045345202164,15.298934179973685,12.410784162167856,6.3594155783279165,1.568676550523293,-0.24638590216636658,-0.2812666594982147,-0.32793834805488586,-0.4435102641582489,-0.3053494393825531,-0.33904263377189636,-0.3950453996658325,-0.5404991507530212
HVX,2025-11-17,2.72,B,1.9014820098876954,1.3958455133438112,1.68212956905365,1.1757970714569093,0.9104013562202454,0.7863826990127564,6.775144122906555e-49,4.690041618601529e-50,3.494493832395404e-52,8.57655809031775e-55,2.0931756646654402e-92,9.149679147534132e-94,9.15637951635861e-97,3.2945067703453377e-100,-0.30092573165893555,-0.330587238073349,-0.3876343369483948,-0.4868215024471283,-0.3815700113773346,-0.4217774271965027,-0.46923527121543884,-0.5677216649055481
HWS,2025-11-17,14.5,B,11.488854743540287,8.047048524022102,10.381768673658371,6.9557627737522125,5.482801221311092,4.814126864075661,0.07515266148391671,0.03617489627961426,0.01046180100970964,1.8647629845291888e-05,0.08038550615079182,0.033674536042106254,0.002341151864073744,2.1052261146210086e-05,-0.20766519010066986,-0.24375155568122864,-0.3260364532470703,-0.44503113627433777,-0.284015953540802,-0.3359825015068054,-0.41069987416267395,-0.5202922224998474
IBC,2025-11-17,1.7,,1.111520054936409,0.7773909628391266,0.9784861534833907,0.6849284470081329,,,5.1900702969365096e-61,2.3130692917552925e-62,1.5306832106254104e-64,8.248792985761448e-68,6.815374327451582e-118,2.2286424100837257e-119,9.851357796790567e-122,8.225921157999436e-127,-0.34616467356681824,-0.3862847685813904,-0.4628063440322876,-0.5427111983299255,-0.42441990971565247,-0.46355751156806946,-0.5218141674995422,-0.5971009135246277
IBD,2025-11-17,6.5,A,4.1909001767635345,2.489218056201935,3.684006467461586,2.1100087463855743,2.0954500883817673,1.842003233730793,3.280409413313647e-33,6.825475452449759e-34,7.533918783900541e-36,6.174336975902433e-38,1.6961617339310894e-62,6.74754876469825e-64,8.935683829148544e-66,5.318099734863695e-69,-0.3552461266517639,-0.39919665455818176,-0.47980204224586487,-0.6170433759689331,-0.4332297742366791,-0.4797983169555664,-0.5526962280273438,-0.6753832697868347
ICC,2025-11-17,41.5,B,31.7367133051157,21.07030799984932,29.57934959232807,19.044353902339935,15.065487191081047,13.7879086881876,27.105977893393778,20.31316516031355,10.490334268195586,5.059773759936465,24.713261854815734,18.57493706156766,11.640264266291771,4.733412744315157,-0.23525992035865784,-0.2739524245262146,-0.3455919027328491,-0.4922817349433899,-0.287244588136673,-0.33552247285842896,-0.41059744358062744,-0.5410999059677124
ICF,2025-11-17,3.2,B,2.269310188293457,1.5829471588134767,2.012255859375,1.2978500366210939,1.0640323162078857,0.9352204322814942,8.890301442607923e-46,1.0044834824807322e-46,6.168324021202077e-48,1.3913129322537245e-50,3.0327260117292426e-87,1.4679941950643873e-88,1.0002007636967028e-90,1.1440942364331314e-93,-0.2908405661582947,-0.3349798023700714,-0.3974210023880005,-0.5053290128707886,-0.3711700439453125,-0.41548722982406616,-0.4815877079963684,-0.5944218635559082
ICG,2025-11-17,18.2,B,14.068289238214492,10.077633440494537,12.830661779642105,8.687047457695007,6.645664995908737,6.059796237945556,5.671615416041732e-05,7.486228250887842e-06,4.1162502772396764e-07,7.84168795025966e-11,5.807991593697254e-06,9.5618077652065e-07,5.207776508011708e-09,2.5434415475198378e-11,-0.22701707482337952,-0.2697071433067322,-0.3322666883468628,-0.44628387689590454,-0.29501858353614807,-0.3340883255004883,-0.4045146107673645,-0.522689700126648
ICI,2025-11-17,10.0,B,7.258669137954712,4.725184440612793,6.746610999107361,4.22889769077301,3.392364978790283,3.0704249441623688,1.7468452011353676e-14,3.1011099257484188e-15,4.4587744850257086e-17,6.665132050414113e-19,4.979456982997076e-26,2.0799421204738745e-27,9.312408116946473e-30,2.6989682155123375e-31,-0.2741330862045288,-0.32152700424194336,-0.3862506151199341,-0.5274815559387207,-0.3253389000892639,-0.38591501116752625,-0.45932793617248535,-0.577110230922699
ICN,2025-11-17,37.5,B,30.085578560829163,21.965035423636436,27.318887785077095,18.790672346949577,14.249385986477137,12.939578108489513,24.84255463399405,18.874341753824467,11.396361775089858,6.425656931589115,28.202586313964304,19.107449803514918,11.819790907337165,4.705060826176238,-0.19771790504455566,-0.24003274738788605,-0.29892879724502563,-0.4142657220363617,-0.27149632573127747,-0.30988916754722595,-0.3843356668949127,-0.4989154040813446
ICT,2025-11-17,20.6,B,13.995453917980194,9.684689593315126,12.94743304848671,8.111455297470094,6.61294031739235,6.200135236978531,0.5368192845199177,0.23024894094459883,0.032150458779006706,0.0001675449714319002,0.6248590818530113,0.37561279954524157,0.09520039559041363,0.0202981589687055,-0.32060903310775757,-0.35796695947647095,-0.4178055226802826,-0.5298694372177124,-0.37148383259773254,-0.3980451226234436,-0.46078041195869446,-0.6062400341033936
IDC,2025-11-17,42.4,A,29.951704001426695,25.79255435466766,28.085095643997192,24.125252747535704,14.975852000713347,14.042547821998596,19.49213779902093,14.702757236355094,7.525914829569401,3.093400541711932,20.03085771846135,16.138167881970052,8.972550613640063,3.4807769028421993,-0.2935918867588043,-0.3168456256389618,-0.35110026597976685,-0.39168503880500793,-0.3376156687736511,-0.3462767004966736,-0.3791668117046356,-0.4310081899166107
IDI,2025-11-17,7.37,B,4.904238497614861,3.495086019039154,4.412956590056419,2.6193913191556932,2.3122539170086385,2.030207665860653,8.490597396775925e-22,9.362148067482744e-23,3.18070578198681e-24,9.8126142142438e-27,1.8325104488875698e-39,2.209381408019543e-40,1.9149042366752224e-42,2.6891893198580823e-47,-0.3345673680305481,-0.3725226819515228,-0.4281015992164612,-0.525768518447876,-0.40122705698013306,-0.44906169176101685,-0.5268754363059998,-0.6445873379707336
IDJ,2025-11-17,5.7,B,3.688934102654457,2.379726326465607,3.1479260623455048,1.699760788679123,1.7277608245611191,1.4087269932031632,1.1337010660108905e-29,1.5917929202830482e-30,1.6601885496107152e-32,4.775044003306945e-36,4.2082655954283926e-55,1.6950655633852585e-56,6.353072386072587e-59,4.323912518396936e-62,-0.3528185784816742,-0.3937681317329407,-0.46246960759162903,-0.582504153251648,-0.44773226976394653,-0.5057098269462585,-0.586107611656189,-0.7017963528633118
IDP,2025-11-17,192.0,B,135.27199745178223,86.38048553466797,131.5093059539795,80.81339263916016,61.19222831726074,58.561245918273926,407.4520454674685,320.71617708007335,161.08758904306748,102.29575194719703,407.0127814717793,327.2901818480773,210.1733009203012,95.09248539236532,-0.2954583466053009,-0.36258095502853394,-0.39527037739753723,-0.550101637840271,-0.3150556981563568,-0.3899870216846466,-0.42030954360961914,-0.5790969133377075
IDV,2025-11-17,26.5,B,21.36302763223648,15.44280530512333,19.29349383711815,12.965731650590897,10.249493718147278,8.984471447765827,8.481759773072515,5.98404687407671,2.5719676935278666,0.8772761422661595,7.748406829771817,5.758466931637482,3.4132205379467426,0.6774643840887413,-0.19384801387786865,-0.22645330429077148,-0.30790916085243225,-0.41725262999534607,-0.2719436287879944,-0.32192668318748474,-0.3986411690711975,-0.5107271075248718
IFS,2025-11-17,21.3,A,16.70071512311697,12.291359254717827,15.068068671226502,9.998678076267243,8.350357561558486,7.534034335613251,1.8099204345082494,1.0004266353353644,0.3421906330426704,0.02443203032863901,1.7114470461451576,0.95740692960789,0.32638375889328064,0.046070367820655385,-0.21592886745929718,-0.2526620328426361,-0.31283819675445557,-0.4229408800601959,-0.29257893562316895,-0.329470157623291,-0.3982698321342468,-0.5305784940719604
IHK,2025-11-17,12.1,B,7.421507281064987,4.757214188575745,6.745584177970886,4.046185886859893,3.5329211980104445,3.117410513758659,0.015410634216589409,0.004844666744273399,0.00043169126567543114,5.084816590674513e-06,0.02478752449041846,0.007134253180430324,0.0005700356415107744,1.4076799948632508e-06,-0.38665229082107544,-0.4160460829734802,-0.5006900429725647,-0.6068418025970459,-0.44251370429992676,-0.4847255349159241,-0.5570608377456665,-0.6656044721603394
IJC,2025-11-17,12.5,B,8.69920402765274,6.733525916934013,7.967048138380051,5.907722562551498,4.179616272449493,3.742724284529686,2.8289547437571772e-11,4.1931834452154125e-12,5.533659491890421e-14,1.942921947908005e-17,4.204411702659522e-18,2.6661866220755097e-19,6.362325608570243e-22,1.0370267692374414e-27,-0.30406367778778076,-0.33126139640808105,-0.3929537534713745,-0.46131792664527893,-0.36263614892959595,-0.40116411447525024,-0.45708659291267395,-0.5273821949958801
ILA,2025-11-17,5.3,B,3.791676127910614,2.646198719739914,3.4564304083585737,2.1319379091262816,1.818600095808506,1.6082693010568618,5.2697322258754816e-23,7.37129628144774e-24,1.4441905470043838e-25,3.6108222317616883e-29,1.5338098985630282e-41,4.586651752733768e-43,2.6961432668984764e-46,2.580544208127654e-50,-0.28458940982818604,-0.31373581290245056,-0.37683314085006714,-0.5007172226905823,-0.34784331917762756,-0.3931059241294861,-0.4709881544113159,-0.5977475643157959
ILB,2025-11-17,26.0,B,17.3721342086792,10.715486884117126,15.363661229610443,9.216795325279236,8.058237254619598,7.021135449409485,3.6326099292837535,2.6629715280107122,0.9343697056819286,0.10577950192300833,2.887449422990328,1.7754245839477136,0.6979118481092578,0.13464454222966857,-0.33184099197387695,-0.38013559579849243,-0.459552526473999,-0.5878658890724182,-0.40908995270729065,-0.45991265773773193,-0.5334106087684631,-0.6455078721046448
ILC,2025-11-17,5.9,B,3.7973023444414142,2.2410557448863986,3.277132448554039,1.771106767654419,1.7591986060142517,1.5122756019234658,1.9279228187900264e-29,2.8360627705041995e-30,4.4789611061990245e-32,1.9981677285976163e-35,9.011968571490828e-55,3.7500503344124818e-56,4.19994765488547e-59,2.2927296119174692e-64,-0.35638943314552307,-0.40366148948669434,-0.48065847158432007,-0.6201600432395935,-0.44455382227897644,-0.4873642027378082,-0.5745665431022644,-0.6998124122619629
ILS,2025-11-17,15.6,B,11.613324737548828,8.189424991607666,10.775640535354613,7.2977482080459595,5.521683830022812,5.092995500564575,0.025766187459839218,0.006528059924430161,0.0005835465515004044,8.522493981137188e-07,0.03364929828226539,0.009553350846297284,0.0016690526968553016,5.7759876048533805e-05,-0.2555561065673828,-0.29209181666374207,-0.35677897930145264,-0.4750368595123291,-0.3092538118362427,-0.34705185890197754,-0.41695237159729004,-0.5321956276893616
IME,2025-11-17,84.1,B,56.09639896154403,36.109529590606684,52.475731793045995,32.14179210066795,26.272727070748804,24.44199535101652,20.70070328140865,13.790048712003646,4.8475853700535065,0.7666421803229888,22.31579013450097,15.411370030073696,7.8907021631009275,0.884583851916507,-0.33297979831695557,-0.3752026855945587,-0.4299602210521698,-0.5706357955932617,-0.3760317265987396,-0.4187397062778473,-0.49588826298713684,-0.6178146004676819
IMP,2025-11-17,48.3,A,34.465101304650304,28.82376877069473,31.12034849524498,25.04960290789604,17.232550652325152,15.56017424762249,37.696768169870055,28.918785268189144,16.73220818278835,8.44370778954156,38.42362668661983,30.134434391449066,21.42524079180562,10.597389422351279,-0.2864368259906769,-0.31795060634613037,-0.35902106761932373,-0.403234601020813,-0.35568636655807495,-0.37320563197135925,-0.41574203968048096,-0.48137468099594116
IN4,2025-11-17,51.0,A,35.52986580133438,23.652675926685333,31.062299609184265,19.332164883613586,17.76493290066719,15.531149804592133,23.936086129026418,18.352550593164086,10.34691171492952,2.7739649141969354,26.956333275478578,20.208498044455048,10.29093885029276,4.232598849108466,-0.303335964679718,-0.3562778830528259,-0.42393219470977783,-0.5362220406532288,-0.3909353017807007,-0.44190794229507446,-0.5075207948684692,-0.6209379434585571
INC,2025-11-17,22.0,B,14.898420751094818,9.229684352874756,13.15113615989685,7.812271595001221,6.861038565635681,6.0603049993515015,2.357367826926172,1.3765776631348479,0.5552428357661708,0.08274588539204501,2.2280444315975108,1.5779381195089732,0.5111894810666682,0.04507203752638151,-0.32279905676841736,-0.37626922130584717,-0.4559795558452606,-0.5804688930511475,-0.40222108364105225,-0.44906318187713623,-0.532048225402832,-0.6448967456817627
ING,2025-11-17,10.5,C,7.266322016716003,4.585625231266022,6.807462528347969,4.220342338085175,3.0086717382073402,2.7145257890224457,1.714411792138024e-08,1.8450311107676763e-09,3.852134020375827e-11,8.390421782294152e-13,5.230727109768439e-13,4.3249921130915715e-14,1.7334558287286309e-15,4.3358134274685336e-20,-0.307969331741333,-0.35133716464042664,-0.4269196689128876,-0.5632737874984741,-0.3516702353954315,-0.4021317660808563,-0.4829474687576294,-0.5980626344680786
INN,2025-11-17,43.0,B,32.847474321722984,23.41621008515358,30.693330079317093,19.734405875205994,15.609760165214539,14.312430575489998,27.634160793605705,22.092164994710068,13.123872300831888,5.134288389866464,25.745443297770905,19.59860340713772,13.354328754708197,6.861914129744912,-0.23610524833202362,-0.27396464347839355,-0.345986932516098,-0.45543697476387024,-0.2862016260623932,-0.3343055546283722,-0.39890965819358826,-0.5410603284835815
IPA,2025-11-17,19.5,B,14.128216668963432,9.744544208049774,13.017842710018158,7.9814086854457855,6.715305224061012,6.116552397608757,0.9924925605043058,0.5728579312175702,0.10371481018950583,0.025905192961746887,0.6963912588514088,0.43432560373225043,0.05999301790398045,0.0038848117433949946,-0.2754760682582855,-0.3112507462501526,-0.36776232719421387,-0.5002797842025757,-0.3324183225631714,-0.372661292552948,-0.4427809715270996,-0.5906969904899597
IRC,2025-11-17,7.8,B,5.379803252220154,3.2835094571113586,4.7602540254592896,2.886188793182373,2.494396448135376,2.19401116669178,5.4363108490676556e-15,1.1234019780459832e-15,6.423489320110998e-17,9.151751154993749e-21,1.1198775997790902e-26,2.0612344187146088e-27,2.4914368897499655e-29,3.401191149752314e-32,-0.3102816343307495,-0.3604111671447754,-0.43691179156303406,-0.5790372490882874,-0.38971102237701416,-0.43743303418159485,-0.5147292017936707,-0.6299757957458496
ISG,2025-11-17,8.8,B,6.175290727615357,3.7432830810546878,5.596344256401062,3.44009428024292,2.846241581439972,2.578336775302887,9.504551988239372e-18,1.5721857330397704e-18,6.49372758472656e-20,1.208120979514833e-22,2.492230403743672e-32,3.304404559532248e-33,5.853308225624109e-36,1.1216322708682714e-38,-0.29826241731643677,-0.3531269133090973,-0.4296817183494568,-0.5746269226074219,-0.36405178904533386,-0.41401436924934387,-0.490202397108078,-0.6090801954269409
ISH,2025-11-17,26.0,B,20.666409730911255,14.879246413707733,18.69832479953766,12.643065214157104,9.876661777496338,8.694677352905273,4.704168220654518,2.9530352212614317,1.6647205291016942,0.3767014477637038,5.015933583398265,3.589450413589592,1.9245533672459332,0.34749913498657936,-0.20513808727264404,-0.24025678634643555,-0.31705373525619507,-0.4277212917804718,-0.2808336615562439,-0.3311786651611328,-0.4044634699821472,-0.5137282609939575
IST,2025-11-17,36.9,B,25.499400535225867,14.778423589468002,22.2460608959198,12.303098237514495,11.818981397151946,10.003207835555076,15.562387879790553,11.1935814739925,6.519286619726774,2.893764761250743,15.371224319127617,10.793302672995035,3.873455313173584,0.6891557405129844,-0.30895933508872986,-0.3594048023223877,-0.4614381790161133,-0.5995007157325745,-0.3971257209777832,-0.45782071352005005,-0.5466423630714417,-0.6665827035903931
ITA,2025-11-17,2.3,B,1.4844165444374082,1.0048147976398467,1.2910807073116302,0.8782277286052703,0.7014847308397293,0.5967208191752433,1.5045687024450667e-54,2.1307543506537237e-55,1.1146487924739684e-56,1.4039211828362536e-59,1.1611947645004147e-104,7.847356353635047e-106,3.8154260666269076e-108,2.9365960939313685e-111,-0.35460150241851807,-0.39001327753067017,-0.4661664068698883,-0.5631240010261536,-0.43866056203842163,-0.4811123311519623,-0.5378092527389526,-0.6181618571281433
ITC,2025-11-17,15.3,B,9.938829374313356,5.921651190519333,8.654598453640938,4.615312296152115,4.690302032232284,3.9266193911433223,1.6936206637888846e-08,3.3423706713153853e-09,7.049162854179938e-11,4.4377754573469714e-14,1.7604369852778453e-13,1.558741942034914e-14,6.874772249037358e-17,4.790156178577382e-21,-0.3504033088684082,-0.38688862323760986,-0.46759384870529175,-0.6129639744758606,-0.4343399703502655,-0.4867164194583893,-0.5679033398628235,-0.6983456015586853
ITD,2025-11-17,13.4,B,10.675230503082275,7.6727514386177065,9.706059247255325,6.455661010742188,5.125532351434231,4.498358306288719,1.0899253688820866e-05,1.0768089982194032e-06,5.07026991028516e-08,8.731182144481251e-11,3.661425669206049e-08,3.841885830853419e-09,2.130695101916284e-11,4.237342535207534e-16,-0.20334100723266602,-0.23499517142772675,-0.31240350008010864,-0.4274066090583801,-0.2756672203540802,-0.32860323786735535,-0.4087165594100952,-0.5182342529296875
ITQ,2025-11-17,2.9,B,2.0187444388866425,1.3674602210521698,1.7235939413309096,1.1278509140014648,0.9562618672847748,0.8002040073275566,6.569336900082135e-45,6.92734711444125e-46,6.608771482059226e-48,4.42056712424481e-50,2.49820879609617e-85,1.1213328950978057e-86,3.115897292568976e-89,4.5918713932255705e-94,-0.3038812279701233,-0.3405090570449829,-0.40832918882369995,-0.5284619927406311,-0.40565726161003113,-0.4481351673603058,-0.5085469484329224,-0.6110858917236328
ITS,2025-11-17,4.5,B,2.931228920817375,1.6227807104587555,2.46243417263031,1.1649134159088135,1.324343517422676,1.0552280992269516,5.273150423262644e-26,4.432749652792915e-27,1.3966226487609515e-28,3.353146213211086e-31,6.5020651824235634e-49,7.239460187200948e-50,4.12871169754393e-52,2.142764207380928e-54,-0.3486157953739166,-0.4114028811454773,-0.49708279967308044,-0.6393820643424988,-0.4527924060821533,-0.5310097336769104,-0.6196907758712769,-0.7411303520202637
IVS,2025-11-17,9.2,B,6.678761136531829,4.862924301624298,6.064008128643035,4.069092750549316,3.1753074228763576,2.862884336709976,1.985169830730484e-08,3.3251293932656516e-09,4.276679853180861e-11,8.679521404929494e-13,4.943491043796187e-12,2.8899888186375796e-13,7.720542650824762e-16,1.4134018816385335e-20,-0.27404770255088806,-0.30971577763557434,-0.36628350615501404,-0.4714212715625763,-0.34086868166923523,-0.37763383984565735,-0.4371357262134552,-0.5577073097229004
JOS,2025-11-17,0.9,C,0.5978969782590866,0.4496203601360321,0.49874461591243746,0.399723494052887,0.25731034576892853,0.21952625513076782,4.478854935502549e-81,7.535168882308625e-82,1.652648339444843e-83,3.7947135038610206e-86,5.715633638410165e-158,5.45527402988789e-159,5.0501956494601614e-161,1.2742458131584153e-166,-0.33567002415657043,-0.3422454595565796,-0.42819923162460327,-0.5004218220710754,-0.4458393156528473,-0.4581219553947449,-0.5121638774871826,-0.5558627843856812
JVC,2025-11-17,7.37,B,5.028222643733025,3.5724166494607927,4.635598054230213,2.935831156373024,2.3878910990059374,2.2131808145344256,2.8703942420128993e-19,3.5551725978807317e-20,8.635674512136204e-22,6.954109292659273e-24,4.921993199352378e-35,5.2320792336195174e-36,9.751830369073265e-39,1.2282734597561816e-43,-0.31774455308914185,-0.3519969880580902,-0.41154637932777405,-0.5152758955955505,-0.3710179030895233,-0.3994081914424896,-0.4737054407596588,-0.601651132106781
KAC,2025-09-11,21.0,,14.110066562891006,8.72987562417984,12.701138287782669,7.436193645000458,,,0.4664241636889217,0.2285041166387959,0.03370359599557885,0.00014160374325356454,0.330384382869877,0.1274748491957774,0.02126202874865756,0.0008891236404013417,-0.3280920684337616,-0.3756139874458313,-0.4559795558452606,-0.5842916369438171,-0.39518389105796814,-0.4440903961658478,-0.5331887602806091,-0.6458955407142639
KBC,2025-11-17,34.95,C,23.82166600674391,19.581378570199014,22.27488749921322,18.699967458844185,10.708296210318805,9.9276257134974,11.551529751944308,8.597369942903411,3.983546309796814,0.8108140075716507,10.633424178513984,7.951099967930484,4.482705273811111,1.585024166548943,-0.318407267332077,-0.3496745526790619,-0.38722196221351624,-0.4397316575050354,-0.3626641631126404,-0.3762511610984802,-0.43189552426338196,-0.4649508595466614
KCB,2025-11-17,10.9,B,8.261924058198929,5.9564906924963,7.61899508535862,5.031770104169846,3.945890831947327,3.597775223851204,7.153880838314662e-13,8.782167207434604e-14,1.3333845259052752e-15,2.5569350967151225e-18,9.730522417110355e-22,2.318129256772838e-23,2.132221266631318e-25,1.5778064394160985e-30,-0.24202531576156616,-0.2759833335876465,-0.3324741721153259,-0.45353296399116516,-0.3010096251964569,-0.3398577570915222,-0.41721969842910767,-0.5383697152137756
KCE,2025-06-30,12.5,,9.753802232444286,6.854388117790222,8.87942686676979,5.9013597667217255,,,1.3062123183350707e-06,2.195293746013501e-07,5.293824768151286e-09,1.2342822142173977e-11,4.562068292537344e-09,1.8479519287258255e-10,1.2269560124328156e-12,7.52827070661327e-16,-0.2196958214044571,-0.25576043128967285,-0.33050236105918884,-0.4516489505767822,-0.28964585065841675,-0.3375157117843628,-0.4135095179080963,-0.527891218662262
KDC,2025-11-17,52.6,B,37.25478637218475,32.38374326825142,35.45889117717743,28.591680729389193,18.022359105944634,16.98201993405819,27.233717092841488,20.944117489806473,9.901907786256912,2.9003952702101556,27.35129380047729,21.22248740439929,12.878349622202967,1.0317112098853025,-0.29173409938812256,-0.3147391974925995,-0.3563818335533142,-0.38433948159217834,-0.3258765935897827,-0.3542958199977875,-0.4140433073043823,-0.45643192529678345
KDH,2025-11-17,35.1,B,25.116168174147607,21.812043750286104,23.369515326619148,19.67776339352131,12.051424191892147,11.452647596597672,13.024190434891182,9.72315086783446,5.795173593349038,2.6786173392167734,13.970693136714033,10.465880945973057,6.52543516185263,2.0375641623438603,-0.28443965315818787,-0.3133091628551483,-0.34843355417251587,-0.3785742521286011,-0.334201842546463,-0.34742748737335205,-0.40859222412109375,-0.4393799602985382
KDM,2025-11-17,18.8,B,13.612014222145081,9.375791263580323,12.519939005374908,7.764768433570862,6.500584161281586,5.885835045576096,0.14553207659711515,0.04738727033197096,0.008106772568081715,0.00022835287355621418,0.08167021102600197,0.026629287964264545,0.004998636687838294,8.693311983127837e-05,-0.2759566903114319,-0.3084484934806824,-0.3743995130062103,-0.5012876987457275,-0.33404579758644104,-0.3738473355770111,-0.43890076875686646,-0.586980402469635
KGM,2025-11-17,5.6,B,4.273305416107178,2.9402246713638305,3.8059355735778806,2.530141019821167,2.0375163435935972,1.773661172389984,6.644926216221994e-24,1.3085024344754908e-24,2.941647799769915e-26,3.3915568202808796e-29,2.2253322561492805e-44,2.567727995348736e-45,8.702573572416165e-48,3.658689078243932e-51,-0.23690974712371826,-0.2723155915737152,-0.36080068349838257,-0.4749598801136017,-0.3203686475753784,-0.3665495812892914,-0.433759480714798,-0.548189103603363
KHA,2023-06-14,8.5,,6.461581140756607,4.605585426092148,5.884042277932167,3.93699711561203,,,0.00010677287775963016,1.762307197602934e-05,9.065646089077172e-07,5.756108267108707e-11,1.5615677900317276e-06,1.8591433219251563e-07,3.93628986844935e-09,1.3804313311495812e-11,-0.23981398344039917,-0.2761903703212738,-0.34368059039115906,-0.4581664204597473,-0.30775973200798035,-0.3530704081058502,-0.4211469292640686,-0.5368238687515259
KHD,2025-11-17,12.7,B,8.653856468200683,5.378528743982315,7.8347980111837385,4.865204638242721,4.004044334590435,3.6336632207036015,0.003732047279179572,0.001020500638844503,5.434046897031207e-05,6.651239456212884e-08,0.0023792955644435987,0.0003247482426223396,1.1052068197232458e-05,8.289197789741057e-09,-0.31859397888183594,-0.36944183707237244,-0.44626668095588684,-0.5764937996864319,-0.38308677077293396,-0.42776957154273987,-0.504270076751709,-0.6169130206108093
KHG,2025-11-17,7.79,B,5.1834286099672315,4.211732530295849,4.632333253324032,3.764766546487808,2.4648223316669466,2.2612721408903598,1.0683724464939984e-19,8.75542700927907e-21,1.6158031766129654e-22,3.4440573670539715e-25,5.256558171387298e-36,4.053662093879111e-37,1.844630121241706e-38,1.1240121079100096e-44,-0.33460479974746704,-0.36718297004699707,-0.41964462399482727,-0.4593411386013031,-0.4053487479686737,-0.4194423258304596,-0.4645170271396637,-0.5167180299758911
KHL,2025-11-17,0.7,,0.4927832245826721,0.3975785046815872,0.3948224753141403,0.3578550904989242,,,1.2987469470213177e-83,2.3236650661900933e-84,9.910543196741734e-86,1.114104863121556e-87,8.372094188566807e-163,6.661523242158332e-164,8.396524705611231e-166,6.002747285158558e-168,-0.296023964881897,-0.3433702886104584,-0.42851606011390686,-0.43203070759773254,-0.43596789240837097,-0.4339965581893921,-0.44255194067955017,-0.4887784421443939
KHP,2025-11-17,12.65,B,10.061377312988043,7.280489467084408,9.109241443872452,6.110923919081688,4.766363176703453,4.253583136945963,0.0021052775350844694,0.0003088861277726309,2.048205251506974e-05,1.489054572797334e-07,0.0013938549698100282,0.0002123967117109449,1.8067952739465458e-05,1.1320805393173603e-07,-0.20463420450687408,-0.24642479419708252,-0.3127399682998657,-0.4244672358036041,-0.2799018621444702,-0.327496737241745,-0.40845468640327454,-0.5169230103492737
KHS,2025-11-17,17.0,B,12.948614075779915,9.167580097913742,11.850928723812103,7.867659211158752,6.211712121963501,5.59004470705986,0.24745847526591785,0.12388653580842948,0.02452068795866653,0.0005027814924540725,0.20045945949642038,0.09329680341706341,0.01380427265339304,7.870592889960227e-05,-0.23831681907176971,-0.2692103385925293,-0.3240105211734772,-0.46073058247566223,-0.3028865456581116,-0.3423476815223694,-0.40148207545280457,-0.5371965169906616
