Ticker,last_date,current_price,horizon,ml_pred,mc_p5,mc_median,mc_p95,mu,sigma
HPH,2025-11-17,12.6,3d,12.56340019497319,12.072693575588838,12.69115879126585,13.338256089640424,0.002263359019317697,0.017531903576611545
HPH,2025-11-17,12.6,7d,12.60885357973533,11.869157855199548,12.810687254407764,13.818561788615131,0.002263359019317697,0.017531903576611545
HPH,2025-11-17,12.6,30d,12.783554979152061,11.524242001743353,13.508089304059165,15.784319058256914,0.002263359019317697,0.017531903576611545
HPI,2025-11-17,18.3,1d,18.370183360304974,16.074054105565626,18.15520617960611,20.556089852568256,-0.007266012413363612,0.07356535616579583
HPI,2025-11-17,18.3,3d,18.291220039441637,14.59573123731799,17.930792341622144,22.138524402866306,-0.007266012413363612,0.07356535616579583
HPI,2025-11-17,18.3,7d,18.386592053491825,12.623430120320545,17.40993648654233,23.882697355451132,-0.007266012413363612,0.07356535616579583
HPI,2025-11-17,18.3,30d,18.460645652510898,7.552393476696329,14.772261814031811,28.752590596586497,-0.007266012413363612,0.07356535616579583
HPM,2025-11-17,7.4,1d,7.449106116138637,7.4,7.4,7.4,0.0,0.0
HPM,2025-11-17,7.4,3d,7.440763164757812,7.4,7.4,7.4,0.0,0.0
HPM,2025-11-17,7.4,7d,7.446059994863491,7.4,7.4,7.4,0.0,0.0
HPM,2025-11-17,7.4,30d,7.70821443691371,7.4,7.4,7.4,0.0,0.0
HPP,2025-11-17,77.4,1d,77.83905870589912,75.57551242505913,77.38143511854105,79.25998959923616,-0.00010731953801701819,0.014531516464564421
HPP,2025-11-17,77.4,3d,77.97797079187866,74.23460062724344,77.39027657329545,80.60449636858836,-0.00010731953801701819,0.014531516464564421
HPP,2025-11-17,77.4,7d,77.7165330363014,72.56920225744548,77.29033561039108,82.40202470555482,-0.00010731953801701819,0.014531516464564421
HPP,2025-11-17,77.4,30d,77.01375061012368,67.75559104779755,77.06633337159181,87.96874410184094,-0.00010731953801701819,0.014531516464564421
HPT,2025-11-17,25.9,1d,25.771067061282505,23.803286166705792,25.843786229231405,28.001232331669886,-0.0019987623428124037,0.04969843900437762
HPT,2025-11-17,25.9,3d,25.744295595152355,22.3398435437615,25.787137233624392,29.717128995126256,-0.0019987623428124037,0.04969843900437762
HPT,2025-11-17,25.9,7d,25.87894886576089,20.448239472780926,25.48648730397008,31.653135190321578,-0.0019987623428124037,0.04969843900437762
HPT,2025-11-17,25.9,30d,25.53275631215071,15.726684577285818,24.61627545166145,38.11556745274476,-0.0019987623428124037,0.04969843900437762
HPW,2025-11-17,20.7,1d,20.792737395737184,18.592942170741765,20.74463625486466,23.121566345073465,0.001872716136450744,0.06676715893030886
HPW,2025-11-17,20.7,3d,20.77839595165283,17.262185343513345,20.852520088663148,25.13270402462226,0.001872716136450744,0.06676715893030886
HPW,2025-11-17,20.7,7d,20.89050121808023,15.64443270957612,20.929138561698252,27.830679665717227,0.001872716136450744,0.06676715893030886
HPW,2025-11-17,20.7,30d,20.88520826798719,12.077853944892881,21.728260337841995,39.62825005799125,0.001872716136450744,0.06676715893030886
HPX,2025-11-17,4.65,1d,4.561803068337313,4.463693767509415,4.634238133168198,4.806150909727106,-0.0036256077180836974,0.022636525152521795
HPX,2025-11-17,4.65,3d,4.581723735934191,4.312570214982635,4.597431837348084,4.910710907663772,-0.0036256077180836974,0.022636525152521795
HPX,2025-11-17,4.65,7d,4.6043021404079845,4.108604174135658,4.529437653956536,5.004793099295251,-0.0036256077180836974,0.022636525152521795
HPX,2025-11-17,4.65,30d,4.753455105824539,3.3997154475476346,4.172962935891524,5.120134836268153,-0.0036256077180836974,0.022636525152521795
HQC,2025-11-17,3.13,1d,3.1576802953486194,3.006828885168044,3.1183653891467573,3.233041274561286,-0.004004146912404737,0.021970713459052466
HQC,2025-11-17,3.13,3d,3.172516246835689,2.907060004345894,3.0934440164474584,3.291905803027028,-0.004004146912404737,0.021970713459052466
HQC,2025-11-17,3.13,7d,3.250213774942141,2.766479129953344,3.045300321749359,3.3545217645528824,-0.004004146912404737,0.021970713459052466
HQC,2025-11-17,3.13,30d,3.226527966839684,2.2866362677667067,2.7784501572407465,3.389204199320195,-0.004004146912404737,0.021970713459052466
HRB,2025-11-17,43.0,1d,43.047362433049244,43.0,43.0,43.0,0.0,0.0
HRB,2025-11-17,43.0,3d,42.869083163556525,43.0,43.0,43.0,0.0,0.0
HRB,2025-11-17,43.0,7d,42.897662709296334,43.0,43.0,43.0,0.0,0.0
HRB,2025-11-17,43.0,30d,43.55988989351795,43.0,43.0,43.0,0.0,0.0
HRC,2025-11-17,28.15,1d,28.20444579836359,26.85356132152639,28.123079044842633,29.39897268367485,-0.001199147164852523,0.027404322056484062
HRC,2025-11-17,28.15,3d,28.20029695526429,25.906251332145985,28.06026764194075,30.34243422755797,-0.001199147164852523,0.027404322056484062
HRC,2025-11-17,28.15,7d,28.26293952318844,24.779279426185095,27.94109291654303,31.48751595348357,-0.001199147164852523,0.027404322056484062
HRC,2025-11-17,28.15,30d,28.390945066668962,21.263742171572417,27.184516017157144,34.60970839157506,-0.001199147164852523,0.027404322056484062
HRT,2024-10-30,13.8,1d,13.847360979654917,12.919261712540113,13.804496969576995,14.773531952378086,0.0006150759489241817,0.040327784834080574
HRT,2024-10-30,13.8,3d,13.818664428567642,12.324464686087339,13.835525537383035,15.528801561409946,0.0006150759489241817,0.040327784834080574
HRT,2024-10-30,13.8,7d,13.711584611214079,11.67460463550877,13.871073691941657,16.50863528833436,0.0006150759489241817,0.040327784834080574
HRT,2024-10-30,13.8,30d,13.841047795034978,9.81312279720207,14.04032157856113,20.252109127337885,0.0006150759489241817,0.040327784834080574
HSA,2025-11-17,33.0,1d,32.931575130245434,33.0,33.0,33.0,0.0,0.0
HSA,2025-11-17,33.0,3d,32.92184189591037,33.0,33.0,33.0,0.0,0.0
HSA,2025-11-17,33.0,7d,32.83090467072106,33.0,33.0,33.0,0.0,0.0
HSA,2025-11-17,33.0,30d,31.631076595960113,33.0,33.0,33.0,0.0,0.0
HSG,2025-11-17,17.2,1d,17.19045891767712,16.55431338111115,17.16323487404383,17.810710737545747,-0.0014824581002749364,0.022117426746306335
HSG,2025-11-17,17.2,3d,17.237116606977807,16.095818040522474,17.137256404967445,18.220539303886436,-0.0014824581002749364,0.022117426746306335
HSG,2025-11-17,17.2,7d,17.214470164224533,15.449720566253403,17.004131192726046,18.746987819660138,-0.0014824581002749364,0.022117426746306335
HSG,2025-11-17,17.2,30d,17.39340329971896,13.513588135047161,16.443121201770715,20.069853538673723,-0.0014824581002749364,0.022117426746306335
HSI,2025-11-17,0.8,1d,0.8262065958700725,0.7372405316653603,0.802387540499671,0.8734096559165154,0.002225523210408718,0.05145525608889835
HSI,2025-11-17,0.8,3d,0.8258668347034542,0.6985676441103874,0.8058786203078532,0.9318189979619875,0.002225523210408718,0.05145525608889835
HSI,2025-11-17,0.8,7d,0.8233215674735365,0.6490509963850621,0.8126681930016798,1.013816847025071,0.002225523210408718,0.05145525608889835
HSI,2025-11-17,0.8,30d,0.7958411310660186,0.5401297833673628,0.8537498970710138,1.3621526700083288,0.002225523210408718,0.05145525608889835
HSL,2025-11-17,9.68,1d,9.730789764479486,8.888551863404574,9.63262235004787,10.419274085875383,-0.005788898859093217,0.04860332584117917
HSL,2025-11-17,9.68,3d,9.635201111116228,8.281222024303075,9.524122696704083,10.915503925758927,-0.005788898859093217,0.04860332584117917
HSL,2025-11-17,9.68,7d,9.717737469124044,7.520054763924852,9.29801506984337,11.521718112705694,-0.005788898859093217,0.04860332584117917
HSL,2025-11-17,9.68,30d,9.955727329197794,5.2566295500527564,8.13732030304098,12.742076383943594,-0.005788898859093217,0.04860332584117917
HSM,2025-11-17,7.5,1d,7.456469552116022,6.82554602986326,7.524299729037481,8.26783698897948,0.002385014060677905,0.057796616509363366
HSM,2025-11-17,7.5,3d,7.463140422288143,6.400672805332954,7.554526763304688,8.870984085455126,0.002385014060677905,0.057796616509363366
HSM,2025-11-17,7.5,7d,7.5810313782041305,5.931739413293513,7.623507768025981,9.815966773042916,0.002385014060677905,0.057796616509363366
HSM,2025-11-17,7.5,30d,7.692932479267979,4.784850193771019,8.013082707179045,13.43354494075256,0.002385014060677905,0.057796616509363366
HSP,2025-11-17,14.4,1d,14.364356232464061,14.167768290743894,14.39996720404704,14.633896460196025,-9.367506770274759e-18,0.009973029187688933
HSP,2025-11-17,14.4,3d,14.369834462910488,14.001436176713298,14.395329189513884,14.817933712783049,-9.367506770274759e-18,0.009973029187688933
HSP,2025-11-17,14.4,7d,14.430934104554048,13.78232391384435,14.39497816240858,15.039568632256215,-9.367506770274759e-18,0.009973029187688933
HSP,2025-11-17,14.4,30d,14.472996880351383,13.168230776728691,14.397155724987485,15.739951607666105,-9.367506770274759e-18,0.009973029187688933
HSV,2025-11-17,4.4,1d,4.4839383667435975,4.133052328303345,4.40112344454357,4.692450348536565,-8.211024452956887e-18,0.03848292152844902
HSV,2025-11-17,4.4,3d,4.54120116382938,3.948327347425317,4.398521800658209,4.919419066910806,-8.211024452956887e-18,0.03848292152844902
HSV,2025-11-17,4.4,7d,4.551787429849262,3.713588286255637,4.396616086549007,5.20853977981523,-8.211024452956887e-18,0.03848292152844902
HSV,2025-11-17,4.4,30d,4.715361267913406,3.1139279949363057,4.401177543180934,6.1944358300821785,-8.211024452956887e-18,0.03848292152844902
HT1,2025-11-17,16.25,1d,16.256893274903497,15.530060263113782,16.243417197408373,16.99863907974365,-0.000254457868846482,0.02747408125152032
HT1,2025-11-17,16.25,3d,16.240087441145917,15.02642583109009,16.231322376517724,17.565194957040678,-0.000254457868846482,0.02747408125152032
HT1,2025-11-17,16.25,7d,16.264831291835385,14.362996155557406,16.20357313743593,18.284130673776147,-0.000254457868846482,0.02747408125152032
HT1,2025-11-17,16.25,30d,16.354262720947816,12.59329749384641,16.11543721760418,20.57393081526019,-0.000254457868846482,0.02747408125152032
HTC,2025-11-17,29.9,1d,29.690617958466287,28.6634318758706,29.94216477315269,31.305070261016173,0.0015161963034287752,0.026871998993834207
HTC,2025-11-17,29.9,3d,29.85014497123224,27.80947916834495,30.00199727445218,32.38820545902576,0.0015161963034287752,0.026871998993834207
HTC,2025-11-17,29.9,7d,29.839270158033028,26.885208070940607,30.207954836109195,33.98117939800342,0.0015161963034287752,0.026871998993834207
HTC,2025-11-17,29.9,30d,29.11136415699209,24.57393165657563,31.30009584652954,40.07129849475089,0.0015161963034287752,0.026871998993834207
HTE,2025-11-17,3.6,1d,3.6745319103946175,3.465409109456559,3.5925277695555584,3.7261939460860254,-0.0021675521374699483,0.02214902908953323
HTE,2025-11-17,3.6,3d,3.6863281202583624,3.3607959162022203,3.578305927283913,3.8106917521507393,-0.0021675521374699483,0.02214902908953323
HTE,2025-11-17,3.6,7d,3.696696683590121,3.2130058298205557,3.5422725403438218,3.8992238243092197,-0.0021675521374699483,0.02214902908953323
HTE,2025-11-17,3.6,30d,3.7592988675104486,2.751941976268017,3.374404342697856,4.116759643226632,-0.0021675521374699483,0.02214902908953323
HTG,2025-11-17,46.9,1d,47.0557432129665,46.26678282662962,46.89005912164612,47.53717043389429,-0.00017674255414662499,0.008239021726738066
HTG,2025-11-17,46.9,3d,47.07926311103226,45.7854094651091,46.87921968077282,47.98488249474703,-0.00017674255414662499,0.008239021726738066
HTG,2025-11-17,46.9,7d,46.80834841145077,45.22177101866569,46.83922284622279,48.604848547509114,-0.00017674255414662499,0.008239021726738066
HTG,2025-11-17,46.9,30d,46.401182612855976,43.399162061082315,46.625962495941295,50.211543709561894,-0.00017674255414662499,0.008239021726738066
HTI,2025-11-17,24.5,1d,24.56054033972589,23.834247884764324,24.518697103643433,25.24406966556821,0.0011985430265047696,0.017425330802789817
HTI,2025-11-17,24.5,3d,24.547698000408708,23.438540228107552,24.599681221788643,25.870602491419547,0.0011985430265047696,0.017425330802789817
HTI,2025-11-17,24.5,7d,24.681734921358924,22.90651091999881,24.697289197747363,26.618985040484382,0.0011985430265047696,0.017425330802789817
HTI,2025-11-17,24.5,30d,24.60227824639718,21.748242436150925,25.41937066925623,29.725176177213125,0.0011985430265047696,0.017425330802789817
HTL,2025-11-17,28.2,1d,28.324624142953834,27.57995578159453,28.217699448837912,28.874463107103942,0.0006631375009735391,0.013999603878048442
HTL,2025-11-17,28.2,3d,28.336516913700294,27.1424023430167,28.256814571880565,29.406516561872458,0.0006631375009735391,0.013999603878048442
HTL,2025-11-17,28.2,7d,28.187105790988056,26.649575081389024,28.36280127269226,30.09645751764218,0.0006631375009735391,0.013999603878048442
HTL,2025-11-17,28.2,30d,28.62123463264736,25.398751818641635,28.79285101000407,32.671222276529335,0.0006631375009735391,0.013999603878048442
HTM,2025-11-17,9.2,1d,9.191613908132048,8.19079973976002,9.185311590589528,10.297743133369062,-0.0017197372705871738,0.07016502971736688
HTM,2025-11-17,9.2,3d,9.186884287820002,7.512599719061382,9.171801571612953,11.165313847887074,-0.0017197372705871738,0.07016502971736688
HTM,2025-11-17,9.2,7d,9.229695811767925,6.710072039687391,9.116410950103052,12.404475755723732,-0.0017197372705871738,0.07016502971736688
HTM,2025-11-17,9.2,30d,9.199696026290853,4.667019237695972,8.790015189814671,16.462156825710316,-0.0017197372705871738,0.07016502971736688
HTN,2025-11-17,9.35,1d,9.325963657428145,8.903291336071824,9.305945950378652,9.72462858333308,-0.0048392050167943325,0.02670453034859926
HTN,2025-11-17,9.35,3d,9.322058511547011,8.547661654827092,9.206652062415264,9.930460930990808,-0.0048392050167943325,0.02670453034859926
HTN,2025-11-17,9.35,7d,9.373053103895408,8.056788534495748,9.044581722018194,10.16423465047802,-0.0048392050167943325,0.02670453034859926
HTN,2025-11-17,9.35,30d,9.570735471952815,6.3765564864974795,8.116275817233692,10.291248757282549,-0.0048392050167943325,0.02670453034859926
HTP,2025-11-17,1.7,1d,1.6746732389862475,1.5632246301638326,1.7077077971808898,1.866929394478643,0.00447106644324466,0.05357644303328221
HTP,2025-11-17,1.7,3d,1.665701189481821,1.4824730698685094,1.7245596518623052,2.0144744502147165,0.00447106644324466,0.05357644303328221
HTP,2025-11-17,1.7,7d,1.6608398333404077,1.3976653194962239,1.7523712753959573,2.2097563745806044,0.00447106644324466,0.05357644303328221
HTP,2025-11-17,1.7,30d,1.6082333950579193,1.1966755721258444,1.9566737212324634,3.1175429933417407,0.00447106644324466,0.05357644303328221
HTR,2023-08-03,11.1,1d,11.22037449700911,10.825714390200847,11.092842128644666,11.370944300179072,-0.0005900321175152661,0.015022908095779618
HTR,2023-08-03,11.1,3d,11.273642309188908,10.620120871931237,11.084690258306495,11.568406898948803,-0.0005900321175152661,0.015022908095779618
HTR,2023-08-03,11.1,7d,11.298636554850361,10.353929386796286,11.042794445251065,11.789746912545338,-0.0005900321175152661,0.015022908095779618
HTR,2023-08-03,11.1,30d,11.308724387178744,9.507078147565988,10.903492757356048,12.462721458374208,-0.0005900321175152661,0.015022908095779618
HTT,2025-11-17,1.6,1d,1.6746732389862478,1.533828874091299,1.6021777925414664,1.671913650296809,0.0010756420189595162,0.025649857630532485
HTT,2025-11-17,1.6,3d,1.665701189481821,1.4901417765404894,1.6060566088301813,1.727817271717514,0.0010756420189595162,0.025649857630532485
HTT,2025-11-17,1.6,7d,1.660839833340408,1.4381547770988852,1.6106451572106968,1.8033732485895217,0.0010756420189595162,0.025649857630532485
HTT,2025-11-17,1.6,30d,1.6049039493131014,1.3088240668653588,1.6510421468171825,2.0880603410220093,0.0010756420189595162,0.025649857630532485
HTV,2025-11-17,12.95,1d,12.94644798901526,12.4746181980008,12.936540734616472,13.424712554445712,-0.0010595467336268804,0.02233054677158002
HTV,2025-11-17,12.95,3d,12.967909604259672,12.105854414667743,12.895515093775067,13.750400292288875,-0.0010595467336268804,0.02233054677158002
HTV,2025-11-17,12.95,7d,13.0003919788022,11.695661664550613,12.868652723924566,14.18513969272774,-0.0010595467336268804,0.02233054677158002
HTV,2025-11-17,12.95,30d,12.926352363062954,10.257673397383286,12.536583940345707,15.341059364029949,-0.0010595467336268804,0.02233054677158002
HTW,2023-07-05,10.0,1d,10.021418224659737,10.0,10.0,10.0,0.0,0.0
HTW,2023-07-05,10.0,3d,10.029674797549463,10.0,10.0,10.0,0.0,0.0
HTW,2023-07-05,10.0,7d,10.064778961877865,10.0,10.0,10.0,0.0,0.0
HTW,2023-07-05,10.0,30d,10.056481022227294,10.0,10.0,10.0,0.0,0.0
HU1,2025-11-17,6.5,1d,6.447668152619634,6.017651934666718,6.50110166105311,7.014387062582742,0.0002584031089327593,0.046647452428381114
HU1,2025-11-17,6.5,3d,6.575924910539685,5.714949298917092,6.49560032173302,7.428539494993364,0.0002584031089327593,0.046647452428381114
HU1,2025-11-17,6.5,7d,6.558801325658964,5.327677421502106,6.515221156662106,7.9847638704808555,0.0002584031089327593,0.046647452428381114
HU1,2025-11-17,6.5,30d,6.781426401126102,4.266073750863757,6.573705725170944,10.045990043252475,0.0002584031089327593,0.046647452428381114
HU3,2025-11-17,3.7,1d,3.6758643638029564,3.591109585814784,3.7014543186088993,3.8148422584273995,0.0004566495698019237,0.018652184073402835
HU3,2025-11-17,3.7,3d,3.6863281202583624,3.514041445706211,3.7040062442850656,3.905127537816748,0.0004566495698019237,0.018652184073402835
HU3,2025-11-17,3.7,7d,3.6993193749591833,3.4238878500195,3.7128985571187627,4.021677083686088,0.0004566495698019237,0.018652184073402835
HU3,2025-11-17,3.7,30d,3.762053380469256,3.1780891140897647,3.7429563675591115,4.426816526775436,0.0004566495698019237,0.018652184073402835
HU4,2025-11-17,12.3,1d,12.361014802648652,11.749758675972483,12.27152186310891,12.818411227610564,-0.0025110045814581592,0.026317453922001886
HU4,2025-11-17,12.3,3d,12.371791326424143,11.311829267285122,12.217215704490709,13.17649894215672,-0.0025110045814581592,0.026317453922001886
HU4,2025-11-17,12.3,7d,12.356714392497306,10.77642213760081,12.082827555056678,13.541611864480785,-0.0025110045814581592,0.026317453922001886
HU4,2025-11-17,12.3,30d,12.359109420321028,9.050813523513778,11.425899816455924,14.430711116323984,-0.0025110045814581592,0.026317453922001886
HU6,2025-11-17,4.8,1d,4.8752856867648635,4.556364302445394,4.795461103643184,5.048075191146059,-0.0010104103636072437,0.03082944003346843
HU6,2025-11-17,4.8,3d,4.927046700829474,4.3858026113815,4.781117483199155,5.226435993664606,-0.0010104103636072437,0.03082944003346843
HU6,2025-11-17,4.8,7d,4.95861162947447,4.17019784387462,4.77208459405499,5.442966726661638,-0.0010104103636072437,0.03082944003346843
HU6,2025-11-17,4.8,30d,4.824301945917045,3.5299593996316436,4.651293606112457,6.160843033419903,-0.0010104103636072437,0.03082944003346843
HUB,2025-11-17,15.75,1d,15.68478049624268,15.476212875639883,15.72854207346055,15.990744334691518,-0.0012237911425802847,0.009950842464332383
HUB,2025-11-17,15.75,3d,15.719563276868376,15.263278097350078,15.692777923844568,16.149851561745916,-0.0012237911425802847,0.009950842464332383
HUB,2025-11-17,15.75,7d,15.700994849737235,14.954552595381397,15.616890084059412,16.309352299174016,-0.0012237911425802847,0.009950842464332383
HUB,2025-11-17,15.75,30d,15.62722984410043,13.865545568257494,15.186319861206563,16.64490060122946,-0.0012237911425802847,0.009950842464332383
HUG,2025-11-17,29.8,1d,29.64553240309871,28.190645460198343,29.79188031911356,31.490423869710575,-0.00016694630405785302,0.033617512460749115
HUG,2025-11-17,29.8,3d,29.76220787924462,27.070286515767275,29.786873764844504,32.76086188295149,-0.00016694630405785302,0.033617512460749115
HUG,2025-11-17,29.8,7d,29.646716865447463,25.69790675633623,29.74579057285942,34.48975266028847,-0.00016694630405785302,0.033617512460749115
HUG,2025-11-17,29.8,30d,29.15824343357123,21.69733269706673,29.633163508210014,39.85275075217292,-0.00016694630405785302,0.033617512460749115
HUT,2025-11-17,18.2,1d,18.208753684962563,17.113198223764584,18.18082453371857,19.34136038792957,-0.0008914780825164516,0.0374108989384133
HUT,2025-11-17,18.2,3d,18.246588021187687,16.282195559053577,18.13434897322739,20.13809063598547,-0.0008914780825164516,0.0374108989384133
HUT,2025-11-17,18.2,7d,18.322906412888468,15.346507514509591,18.07630067346853,21.332987688293343,-0.0008914780825164516,0.0374108989384133
HUT,2025-11-17,18.2,30d,18.397540408583016,12.632383406632043,17.755157057557582,24.644399287072556,-0.0008914780825164516,0.0374108989384133
HVA,2025-11-17,19.7,1d,19.608501955971526,18.230181843608943,19.582986593361465,21.03896434874972,-0.005800134218056286,0.04354738451700247
HVA,2025-11-17,19.7,3d,19.601908866646216,17.104462087643146,19.347667284324274,21.924644680661256,-0.005800134218056286,0.04354738451700247
HVA,2025-11-17,19.7,7d,19.718738529294743,15.67424643489705,18.87580156885293,22.846005369334616,-0.005800134218056286,0.04354738451700247
HVA,2025-11-17,19.7,30d,20.00149754071179,11.160168083288795,16.521016293267536,24.543263906531838,-0.005800134218056286,0.04354738451700247
HVG,2025-11-17,1.4,1d,1.2856503304584195,1.4,1.4,1.4,0.0,0.0
HVG,2025-11-17,1.4,3d,1.2739614100516121,1.4,1.4,1.4,0.0,0.0
HVG,2025-11-17,1.4,7d,1.2828827112016523,1.4,1.4,1.4,0.0,0.0
HVG,2025-11-17,1.4,30d,1.5378186608565148,1.4,1.4,1.4,0.0,0.0
HVH,2025-11-17,13.4,1d,13.442877059097771,13.006089543333953,13.388377346297265,13.77603921103337,-0.00036901876462022725,0.01746887706205851
HVH,2025-11-17,13.4,3d,13.447946997562706,12.740331765672366,13.379389633193323,14.065153777172194,-0.00036901876462022725,0.01746887706205851
HVH,2025-11-17,13.4,7d,13.46397820504434,12.406786709321395,13.35255015308395,14.411839987424733,-0.00036901876462022725,0.01746887706205851
HVH,2025-11-17,13.4,30d,13.621966354366862,11.335535222108875,13.274773736721905,15.500384031498388,-0.00036901876462022725,0.01746887706205851
HVN,2025-11-17,29.5,1d,29.55015589609363,28.170445114882032,29.46415994724523,30.788860554113683,-0.0013817820003484073,0.027315643853417254
HVN,2025-11-17,29.5,3d,29.549466429015737,27.232063897334825,29.37934237601457,31.768615770317417,-0.0013817820003484073,0.027315643853417254
HVN,2025-11-17,29.5,7d,29.50473592274852,25.885586960151958,29.246268268677795,32.94032046496744,-0.0013817820003484073,0.027315643853417254
HVN,2025-11-17,29.5,30d,29.19898776009797,22.0854577094733,28.313327446491893,36.251221387888634,-0.0013817820003484073,0.027315643853417254
HVT,2025-11-17,30.7,1d,30.73191176753984,30.09212740609373,30.667942355895526,31.257246294601686,-0.0008982628034188744,0.011688179918183864
HVT,2025-11-17,30.7,3d,30.659591946572764,29.6282277887743,30.62377999787432,31.67503294821007,-0.0008982628034188744,0.011688179918183864
HVT,2025-11-17,30.7,7d,30.306980733630294,29.004783495030203,30.511102876477356,32.11670165894918,-0.0008982628034188744,0.011688179918183864
HVT,2025-11-17,30.7,30d,30.623034333203456,26.885321324690146,29.852524855145624,33.20777460452518,-0.0008982628034188744,0.011688179918183864
HVX,2025-11-17,2.72,1d,2.766578161831227,2.610472882595123,2.7148057399626904,2.8235607907779965,-0.0018537605851704007,0.02398882944215387
HVX,2025-11-17,2.72,3d,2.7819737005610867,2.525777914977088,2.704236445055193,2.890765152184035,-0.0018537605851704007,0.02398882944215387
HVX,2025-11-17,2.72,7d,2.857178452752841,2.420380037313537,2.6826338981552853,2.9772772099512266,-0.0018537605851704007,0.02398882944215387
HVX,2025-11-17,2.72,30d,2.8516860612764487,2.0690602190127736,2.5669048686082254,3.187186765372727,-0.0018537605851704007,0.02398882944215387
HWS,2025-11-17,14.5,1d,14.503972597567614,14.219738651807598,14.49794515885376,14.789146522048872,-1.0784197608989151e-17,0.011884500609589838
HWS,2025-11-17,14.5,3d,14.590841398754693,14.021872189595916,14.499285739565618,14.991081230813538,-1.0784197608989151e-17,0.011884500609589838
HWS,2025-11-17,14.5,7d,14.558136897747403,13.77474635745604,14.501742353725271,15.259049452647199,-1.0784197608989151e-17,0.011884500609589838
HWS,2025-11-17,14.5,30d,14.564628767404416,13.032096076068958,14.526635985297064,16.16264259798231,-1.0784197608989151e-17,0.011884500609589838
IBC,2025-11-17,1.7,1d,1.6746732389862478,1.7,1.7,1.7,0.0,0.0
IBC,2025-11-17,1.7,3d,1.6657011894818208,1.7,1.7,1.7,0.0,0.0
IBC,2025-11-17,1.7,7d,1.6608398333404084,1.7,1.7,1.7,0.0,0.0
IBC,2025-11-17,1.7,30d,1.6082333950579193,1.7,1.7,1.7,0.0,0.0
IBD,2025-11-17,6.5,1d,6.447668152619633,6.5,6.5,6.5,0.0,0.0
IBD,2025-11-17,6.5,3d,6.575924910539684,6.5,6.5,6.5,0.0,0.0
IBD,2025-11-17,6.5,7d,6.558801325658964,6.5,6.5,6.5,0.0,0.0
IBD,2025-11-17,6.5,30d,6.781426401126102,6.5,6.5,6.5,0.0,0.0
ICC,2025-11-17,41.5,1d,41.443620466463564,36.42591936626585,41.39054305722502,46.96928716666836,-0.0017157994875407075,0.07720595592017088
ICC,2025-11-17,41.5,3d,41.42437476918897,33.094386717673586,41.28975904475068,51.30264973402783,-0.0017157994875407075,0.07720595592017088
ICC,2025-11-17,41.5,7d,41.44730929266501,29.309536564698185,41.059424049540425,57.48724603613978,-0.0017157994875407075,0.07720595592017088
ICC,2025-11-17,41.5,30d,41.9983972677234,19.582321210669107,39.48444269841843,78.85868011880422,-0.0017157994875407075,0.07720595592017088
ICF,2025-11-17,3.2,1d,3.279000410452042,2.9528668944055623,3.2029879989282737,3.476955223169577,0.0005291449719096679,0.049254976106927494
ICF,2025-11-17,3.2,3d,3.2863389510681085,2.780124828171717,3.2078614594796826,3.685226233308543,0.0005291449719096679,0.049254976106927494
ICF,2025-11-17,3.2,7d,3.2760503128677274,2.595978965219649,3.208111270950969,3.9713721921246434,0.0005291449719096679,0.049254976106927494
ICF,2025-11-17,3.2,30d,3.2824156725753353,2.0864967973867965,3.2476235453632123,5.063770884012043,0.0005291449719096679,0.049254976106927494
ICG,2025-11-17,18.2,1d,18.208753684962577,17.5480502579728,18.292399740658972,19.07860000413274,0.004612550031993175,0.025867613679043607
ICG,2025-11-17,18.2,3d,18.253459375090532,17.13336418310599,18.46236428630351,19.87452552799558,0.004612550031993175,0.025867613679043607
ICG,2025-11-17,18.2,7d,18.377153662169917,16.818334002846516,18.774689082287896,21.041441953446686,0.004612550031993175,0.025867613679043607
ICG,2025-11-17,18.2,30d,18.438738974729898,16.598303923452622,20.912975025987876,26.36592384978832,0.004612550031993175,0.025867613679043607
ICI,2025-11-17,10.0,1d,10.021418224659737,9.367418363827202,10.006445449225218,10.689860715411928,0.001209511547247255,0.03971034995214811
ICI,2025-11-17,10.0,3d,10.029674797549461,8.949391011889514,10.030024034477265,11.224730786430257,0.001209511547247255,0.03971034995214811
ICI,2025-11-17,10.0,7d,10.064778961877867,8.489438682826622,10.078828886863898,11.994798057431744,0.001209511547247255,0.03971034995214811
ICI,2025-11-17,10.0,30d,10.017551075893156,7.289510905455149,10.388082990332288,14.887195843703447,0.001209511547247255,0.03971034995214811
ICN,2025-11-17,37.5,1d,37.4442126039831,36.92178942411539,37.42906656773927,37.949997637853656,-0.0019284467951995183,0.008256258160606274
ICN,2025-11-17,37.5,3d,37.41486191509052,36.41975014574635,37.28538599800925,38.162485215674295,-0.0019284467951995183,0.008256258160606274
ICN,2025-11-17,37.5,7d,37.55686981541481,35.683817439508985,36.98905537747229,38.38213839471225,-0.0019284467951995183,0.008256258160606274
ICN,2025-11-17,37.5,30d,37.23285746510132,32.84268506127513,35.37868715455012,38.12302596270852,-0.0019284467951995183,0.008256258160606274
ICT,2025-11-17,20.6,1d,20.618840554714566,19.53229321620311,20.75446243896028,22.06973081008828,0.007736588127499801,0.03701265300554603
